"","Company","User_ID","N_Prev_Ten"
"5768","Microsoft","11380239",2
"5774","Microsoft","55646959",2
"5778","Microsoft","15891267",1
"5780","Microsoft","27839731",2
"5783","Microsoft","35257971",2
"5789","Microsoft","74898415",3
"5793","Microsoft","131914258",4
"5796","Microsoft","26013630",2
"5825","Microsoft","35463",6
"5826","Microsoft","10648632",1
"5828","Amazon","10648632",3
"5832","Google","10648632",7
"5838","Microsoft","223665",2
"5847","Google","24916181",4
"5852","Microsoft","95204054",1
"5853","Microsoft","95204054",2
"5866","Microsoft","50245779",2
"5868","Microsoft","2563948",2
"5873","Apple","491125",5
"5875","Microsoft","491125",7
"5877","Microsoft","78600374",1
"5885","Microsoft","22537748",5
"5887","Amazon","22537748",7
"5889","Microsoft","12167569",2
"5893","Microsoft","23167093",1
"5902","Microsoft","3756988",2
"5907","Microsoft","66327288",3
"5908","Microsoft","55131934",1
"5912","Microsoft","250421740",1
"5927","Microsoft","3797806",5
"5930","Microsoft","20030793",2
"5933","Microsoft","44312606",3
"5942","Microsoft","52605235",9
"5946","Microsoft","21982867",3
"5958","Microsoft","208642885",10
"5959","Microsoft","10155819",1
"5973","Microsoft","48116326",1
"5976","Microsoft","15559096",2
"5985","Microsoft","2432182",1
"5990","Microsoft","180604139",5
"5997","Microsoft","242380001",1
"5999","Microsoft","231184975",2
"6002","Microsoft","723342",3
"6010","Microsoft","42972025",1
"6015","Microsoft","12822426",3
"6020","Microsoft","21945857",5
"6022","Microsoft","185057664",2
"6033","Microsoft","568839462",3
"6036","Microsoft","3858410",2
"6038","Microsoft","14697384",1
"6043","Microsoft","752948",1
"6052","Microsoft","9368695",4
"6064","Microsoft","3512945",1
"6087","Microsoft","698426",4
"6094","Microsoft","38572774",5
"6098","Microsoft","32755242",3
"6102","Microsoft","3728834",1
"6116","Microsoft","13291898",2
"6129","Microsoft","26759030",3
"6144","Microsoft","13044996",2
"6149","Microsoft","5941340",1
"6156","Microsoft","43320620",6
"6160","Microsoft","41286681",2
"6169","Microsoft","326069",1
"6171","Amazon","326069",3
"6176","Amazon","7085414",5
"6182","Microsoft","57400582",6
"6183","Microsoft","60027654",1
"6187","Microsoft","99870751",3
"6192","Microsoft","5844679",5
"6199","Microsoft","15635932",3
"6216","Microsoft","90337476",2
"6222","Microsoft","5591391",1
"6223","Microsoft","5591391",2
"6235","Microsoft","12120582",4
"6246","Microsoft","27205597",3
"6253","Microsoft","194622742",2
"6256","Microsoft","29921522",3
"6263","Microsoft","195460324",2
"6278","Microsoft","2876657",4
"6299","Microsoft","9245240",2
"6302","Microsoft","16263420",3
"6303","Microsoft","16263420",4
"6304","Microsoft","16263420",5
"6305","Microsoft","16263420",6
"6312","Microsoft","4178804",7
"6316","Microsoft","5590870",3
"6322","Microsoft","45946714",3
"6341","Microsoft","30415050",2
"6354","Microsoft","103523169",1
"6357","Microsoft","243049199",3
"6364","Microsoft","13293528",5
"6370","Microsoft","17286770",4
"6377","Microsoft","17875625",4
"6380","Microsoft","45814279",2
"6381","Google","45814279",3
"6385","Microsoft","28335378",4
"6396","Microsoft","24097248",11
"6410","Microsoft","294621",3
"6413","Microsoft","216227427",3
"6416","Microsoft","19503781",3
"6426","Microsoft","6312667",2
"6435","Microsoft","168696",1
"6446","Microsoft","31471643",1
"6453","Microsoft","22037001",2
"6458","Microsoft","11477026",3
"6463","Microsoft","6784870",5
"6473","Microsoft","32781967",1
"6477","Microsoft","106441",3
"6480","Microsoft","14882978",3
"6487","Microsoft","224145648",1
"6489","Microsoft","61507913",2
"6496","Microsoft","16464551",2
"6501","Microsoft","318348",4
"6503","Microsoft","144835850",2
"6506","Microsoft","119802222",3
"6517","Microsoft","27630957",7
"6529","Microsoft","6110870",4
"6534","Microsoft","1935571",5
"6542","Microsoft","56729666",6
"6551","Microsoft","103625178",2
"6553","Facebook","130266603",1
"6556","Microsoft","6185096",1
"6557","Microsoft","4061204",1
"6567","Microsoft","14417603",7
"6568","Microsoft","108119064",1
"6571","Google","108119064",4
"6574","Microsoft","27776545",3
"6577","Microsoft","93978545",2
"6580","Microsoft","12490300",2
"6583","Microsoft","30113051",3
"6590","Microsoft","95278781",7
"6616","Microsoft","17064954",1
"6617","Microsoft","17064954",2
"6618","Microsoft","6894746",1
"6623","Microsoft","13158272",2
"6632","Microsoft","87678943",3
"6637","Microsoft","55101979",1
"6643","Microsoft","36583577",1
"6644","Microsoft","36583577",2
"6660","Microsoft","28581016",2
"6676","Microsoft","250102",4
"6682","Microsoft","66606378",5
"6690","Microsoft","85941063",3
"6697","Microsoft","3469912",6
"6703","Microsoft","254626006",2
"6722","Microsoft","18656395",3
"6724","Microsoft","210567755",2
"6743","Microsoft","5428726",10
"6753","Microsoft","79395588",1
"6758","Microsoft","14991",4
"6774","Microsoft","2505019",3
"6785","Microsoft","39987961",9
"6792","Microsoft","5154781",7
"6795","Microsoft","2582923",2
"6797","Amazon","2582923",4
"6803","Microsoft","18233564",5
"6812","Microsoft","6516165",4
"6821","Microsoft","23485111",5
"6824","Microsoft","15634098",3
"6829","Microsoft","17963522",3
"6835","Microsoft","64907439",3
"6864","Microsoft","16340582",4
"6875","Google","16340582",15
"6887","Microsoft","164508256",4
"6889","Microsoft","145923338",2
"6890","Microsoft","145923338",3
"6894","Microsoft","85938489",4
"6900","Microsoft","15179063",4
"6902","Facebook","15179063",6
"6906","Microsoft","85728106",4
"6921","Microsoft","6203721",4
"6925","Microsoft","989145",3
"6941","Microsoft","211386843",2
"6946","Microsoft","51965886",4
"6954","Microsoft","9328439",3
"6963","Microsoft","45728653",1
"6967","Microsoft","102145184",3
"6971","Microsoft","15914160",3
"6987","Microsoft","1295586",2
"6994","Microsoft","122143456",1
"7000","Microsoft","80264807",4
"7008","Microsoft","246854185",6
"7010","Microsoft","115381613",2
"7012","Microsoft","49863221",2
"7023","Microsoft","26037966",4
"7046","Microsoft","47454134",3
"7049","Microsoft","63514715",3
"7052","Microsoft","34305245",1
"7055","Google","34305245",4
"7061","Microsoft","27715998",6
"7069","Microsoft","13965752",4
"7077","Microsoft","123072814",4
"7080","Microsoft","15247854",2
"7081","Microsoft","15247854",3
"7088","Microsoft","40941060",5
"7092","Microsoft","5093138",2
"7099","Microsoft","92726839",3
"7102","Microsoft","25631343",2
"7110","Microsoft","62598131",2
"7116","Microsoft","40022912",4
"7121","Microsoft","94497417",5
"7127","Microsoft","947260",3
"7148","Microsoft","93200174",3
"7155","Microsoft","90742",6
"7164","Microsoft","21808816",1
"7174","Microsoft","30438093",3
"7178","Microsoft","1920115",3
"7179","Microsoft","1920115",4
"7192","Microsoft","6167595",4
"7196","Microsoft","22044736",4
"7198","Microsoft","48969392",2
"7205","Microsoft","1227323",5
"7222","Microsoft","44680949",2
"7229","Microsoft","35732264",2
"7236","Microsoft","92104305",1
"7243","Microsoft","222939109",1
"7254","Microsoft","32082169",6
"7261","Microsoft","107864617",7
"7265","Microsoft","3360894",3
"7275","Microsoft","168055239",3
"7277","Microsoft","96750100",1
"7287","Microsoft","5077302",1
"7292","Microsoft","5583192",1
"7295","Microsoft","31196611",2
"7302","Microsoft","225277458",5
"7309","Microsoft","210510612",6
"7312","Google","42398742",2
"7313","Microsoft","42398742",3
"7318","Microsoft","535760",2
"7331","Microsoft","13779844",4
"7339","Microsoft","4603202",4
"7347","Microsoft","18543940",6
"7358","Microsoft","40249016",2
"7365","Microsoft","3603442",3
"7372","Google","3968288",4
"7374","Microsoft","4637891",2
"7379","Microsoft","27312024",3
"7382","Microsoft","29105203",1
"7386","Microsoft","31751013",2
"7388","Microsoft","4014810",2
"7390","Microsoft","14708950",2
"7393","Microsoft","31777056",3
"7394","Microsoft","88397293",1
"7398","Microsoft","15293557",3
"7400","Microsoft","170402665",2
"7406","Google","2744995",5
"7411","Microsoft","182320279",4
"7418","Microsoft","44634711",4
"7421","Microsoft","10273408",3
"7423","Microsoft","100867682",1
"7436","Microsoft","55160472",3
"7440","Microsoft","173639215",2
"7443","Microsoft","38183232",3
"7447","Microsoft","72609978",1
"7454","Microsoft","182286773",7
"7455","Google","182286773",8
"7461","Microsoft","1350564",3
"7468","Google","19622235",1
"7470","Microsoft","36367610",2
"7474","Microsoft","12274871",4
"7480","Microsoft","164392745",4
"7481","Google","164392745",5
"7483","Microsoft","2831661",1
"7492","Microsoft","21224052",5
"7496","Microsoft","5732521",3
"7503","Microsoft","82861176",6
"7505","Microsoft","694754",1
"7510","Microsoft","6037638",3
"7515","Microsoft","43449445",3
"7516","Microsoft","118227687",1
"7520","Microsoft","645931",4
"7522","Microsoft","13433849",2
"7525","Microsoft","163447808",3
"7527","Microsoft","107067881",2
"7528","Microsoft","107067881",3
"7533","Microsoft","10590168",3
"7538","Microsoft","136259780",3
"7543","Microsoft","18635718",1
"7545","Microsoft","16638154",2
"7550","Microsoft","6475670",3
"7559","Microsoft","212185600",8
"7564","Microsoft","126696651",2
"7566","Microsoft","158717514",1
"7571","Microsoft","15280405",4
"7578","Microsoft","10779409",3
"7579","Microsoft","24636756",1
"7585","Microsoft","2114019",1
"7589","Microsoft","5513693",2
"7595","Microsoft","66565678",4
"7604","Microsoft","33361884",6
"7611","Microsoft","38689561",3
"7614","Google","13006399",3
"7615","Microsoft","1750385",1
"7629","Microsoft","1781968",6
"7639","Amazon","124410807",2
"7640","Microsoft","124410807",3
"7644","Microsoft","4096195",3
"7650","Microsoft","1219549",3
"7653","Microsoft","96656699",1
"7662","Microsoft","68696448",3
"7668","Microsoft","1323476",3
"7671","Microsoft","172374335",3
"7675","Google","161976933",2
"7678","Microsoft","161976933",5
"7680","Microsoft","7077719",1
"7692","Microsoft","4919210",6
"7696","Microsoft","118722550",4
"7702","Microsoft","32309391",1
"7716","Microsoft","132399616",3
"7724","Microsoft","83420984",6
"7732","Amazon","70394324",7
"7735","Microsoft","4608369",3
"7742","Microsoft","43430280",2
"7748","Microsoft","9687374",6
"7752","Amazon","920134",4
"7762","Google","9597797",2
"7767","Microsoft","9597797",7
"7777","Microsoft","6164481",8
"7781","Microsoft","23747080",4
"7783","Microsoft","46789444",1
"7785","Facebook","46789444",3
"7789","Microsoft","32282760",3
"7790","Google","179591355",1
"7792","Microsoft","12014304",1
"7797","Microsoft","27358571",2
"7803","Microsoft","5906794",3
"7807","Microsoft","17169077",3
"7812","Microsoft","44854716",2
"7817","Microsoft","7701938",4
"7821","Microsoft","149563090",1
"7834","Microsoft","75611885",2
"7841","Microsoft","165940002",1
"7848","Microsoft","180854370",7
"7857","Microsoft","4648420",3
"7858","Microsoft","4648420",4
"7882","Microsoft","14138590",5
"7883","Microsoft","14138590",6
"7888","Google","16048730",1
"7889","Microsoft","16048730",2
"7891","Microsoft","61472939",1
"7899","Microsoft","15886813",2
"7902","Microsoft","95701473",2
"7905","Microsoft","21734965",2
"7918","Microsoft","36376056",3
"7922","Microsoft","5947261",4
"7924","Microsoft","110402579",2
"7928","Microsoft","1910127",2
"7945","Microsoft","188769704",1
"7949","Microsoft","69784658",2
"7953","Microsoft","18136040",1
"7954","Amazon","18136040",2
"7955","Microsoft","71374816",1
"7962","Microsoft","115065758",4
"7966","Microsoft","6029076",3
"7967","Microsoft","15226739",1
"7974","Microsoft","108775762",1
"7990","Microsoft","118231918",1
"8003","Microsoft","100230151",1
"8005","Microsoft","3640163",1
"8006","Amazon","3640163",2
"8010","Microsoft","25336357",4
"8013","Microsoft","58456688",2
"8017","Microsoft","107471922",4
"8026","Microsoft","41426448",8
"8057","Microsoft","2726499",6
"8059","Microsoft","201763787",2
"8064","Microsoft","41991275",5
"8072","Microsoft","136492935",4
"8077","Microsoft","1072663",1
"8080","Microsoft","8484794",2
"8088","Microsoft","78815791",3
"8090","Microsoft","78815791",5
"8091","Microsoft","7787319",1
"8095","Microsoft","44591718",4
"8096","Microsoft","17436660",1
"8109","Microsoft","48598516",2
"8112","Microsoft","13276451",1
"8117","Microsoft","117094902",3
"8120","Microsoft","57190006",3
"8122","Apple","132179625",1
"8129","Microsoft","20032250",6
"8131","Microsoft","82155768",2
"8140","Microsoft","189275532",1
"8141","Apple","189275532",2
"8143","Microsoft","451845",2
"8146","Microsoft","11294982",1
"8153","Microsoft","20800008",1
"8161","Microsoft","6735110",2
"8167","Microsoft","63088654",4
"8171","Microsoft","100805880",3
"8179","Microsoft","179678051",5
"8180","Google","87744477",1
"8181","Microsoft","38566557",1
"8187","Microsoft","98966326",2
"8192","Microsoft","26897802",3
"8196","Apple","98130471",1
"8198","Microsoft","98130471",3
"8209","Microsoft","24537363",7
"8211","Apple","24537363",9
"8222","Microsoft","21880911",2
"8223","Amazon","21880911",3
"8229","Microsoft","168614125",1
"8231","Microsoft","24270815",1
"8245","Microsoft","103844967",4
"8259","Microsoft","45324851",4
"8271","Microsoft","385315638",3
"8276","Microsoft","8971016",3
"8284","Microsoft","9750190",3
"8288","Microsoft","667728",3
"8292","Microsoft","20541090",2
"8295","Microsoft","29691012",3
"8307","Microsoft","14025706",5
"8310","Microsoft","3412237",3
"8316","Microsoft","14859605",5
"8334","Microsoft","92680071",2
"8349","Microsoft","6674768",5
"8350","Microsoft","102646877",1
"8360","Microsoft","293080109",4
"8362","Microsoft","55916101",1
"8367","Microsoft","134173344",4
"8377","Microsoft","92661555",7
"8382","Microsoft","270782417",4
"8388","Microsoft","67035594",2
"8400","Microsoft","6963232",6
"8419","Microsoft","7581753",12
"8425","Microsoft","18317045",2
"8426","Microsoft","18317045",3
"8434","Microsoft","8955202",3
"8437","Microsoft","25940164",3
"8448","Microsoft","19315629",2
"8453","Microsoft","112812031",1
"8457","Microsoft","48837678",2
"8470","Microsoft","2656",3
"8471","Google","2656",4
"8473","Apple","2656",6
"8479","Microsoft","10511352",3
"8500","Microsoft","54917184",2
"8510","Microsoft","43163994",6
"8518","Microsoft","3930004",5
"8520","Microsoft","37026204",2
"8530","Microsoft","232454519",4
"8538","Microsoft","165275596",3
"8548","Microsoft","2781093",3
"8552","Microsoft","174670716",1
"8557","Microsoft","22608700",5
"8558","Microsoft","13482617",1
"8560","Amazon","13482617",3
"8562","Microsoft","15963815",2
"8565","Microsoft","5005194",1
"8578","Microsoft","136206704",3
"8581","Microsoft","135375723",2
"8583","Microsoft","81243926",2
"8585","Microsoft","8061351",2
"8594","Microsoft","69199344",3
"8600","Microsoft","1257976",4
"8608","Microsoft","120661126",2
"8612","Microsoft","96685841",2
"8617","Microsoft","75208585",2
"8621","Microsoft","590161",4
"8629","Microsoft","248894",4
"8630","Microsoft","73725358",1
"8643","Microsoft","46074377",4
"8649","Microsoft","4256932",1
"8661","Microsoft","35020274",10
"8662","Microsoft","190166396",1
"8676","Microsoft","807618",4
"8680","Microsoft","44850784",1
"8682","Microsoft","44850784",3
"8685","Microsoft","86235866",2
"8698","Microsoft","4325980",7
"8706","Microsoft","193793004",3
"8711","Microsoft","155507082",2
"8719","Microsoft","170857063",4
"8729","Microsoft","14527769",3
"8733","Microsoft","82610007",3
"8735","Microsoft","20207032",2
"8745","Microsoft","10664366",2
"8760","Microsoft","6667227",4
"8771","Microsoft","16632205",2
"8779","Microsoft","4768166",4
"8786","Microsoft","102084743",4
"8806","Microsoft","26176562",2
"8807","Microsoft","26176562",3
"8813","Microsoft","237196219",2
"8822","Microsoft","550364932",3
"8826","Microsoft","165779339",3
"8832","Microsoft","74172713",3
"8848","Microsoft","7806223",4
"8859","Microsoft","5521050",5
"8867","Microsoft","14025435",6
"8889","Microsoft","100626890",5
"8894","Microsoft","77439461",2
"8901","Microsoft","109469984",4
"8907","Microsoft","45643440",2
"8912","Microsoft","114376524",5
"8918","Microsoft","79721653",2
"8925","Microsoft","637111",4
"8926","Microsoft","637111",5
"8929","Microsoft","53023832",3
"8936","Microsoft","1171825",2
"8937","Microsoft","1171455",1
"8939","Amazon","1171455",3
"8942","Microsoft","265900095",3
"8950","Microsoft","25946401",8
"8952","Microsoft","14422407",1
"8953","Microsoft","14422407",2
"8960","Microsoft","31689782",6
"8964","Microsoft","301052276",1
"8967","Microsoft","728386",3
"8976","Google","18301971",6
"8978","Microsoft","18301971",8
"9001","Microsoft","108574186",2
"9013","Microsoft","6287496",9
"9014","Microsoft","17922808",1
"9020","Microsoft","95626633",5
"9026","Microsoft","3144597",4
"9029","Microsoft","8977496",2
"9041","Microsoft","1268073",7
"9046","Google","104972257",1
"9047","Microsoft","104972257",2
"9054","Microsoft","7860666",7
"9059","Microsoft","684293",2
"9078","Microsoft","61239044",17
"9084","Microsoft","5685773",3
"9091","Microsoft","21477751",3
"9096","Microsoft","299501544",4
"9100","Microsoft","372468",2
"9109","Microsoft","7575961",2
"9119","Microsoft","98573329",2
"9151","Microsoft","17592326",2
"9169","Microsoft","23538931",9
"9173","Microsoft","23538931",13
"9181","Microsoft","46184234",1
"9183","Microsoft","19530254",1
"9194","Microsoft","4814893",2
"9201","Microsoft","265075",2
"9206","Microsoft","10995794",1
"9209","Amazon","10995794",4
